frame_id,agent_id,x,y,type_id
0,0,31.259356063293737,31.21691598153203,0
1,0,31.175032495637183,31.41308468046637,0
2,0,31.10687005480934,31.573507276505776,0
0,1,27.70681261758649,27.664102806350066,0
1,1,27.760951198098034,27.826760554039332,0
2,1,27.80784825798933,27.98626209853431,0
3,1,27.859184046136075,28.135618273595146,0
4,1,27.906507639210425,28.272241280094743,0
5,1,27.95431084279828,28.43896374406886,0
6,1,27.987313046164665,28.59162288516014,0
7,1,28.016126829302298,28.74822105876954,0
8,1,28.050645916499473,28.88904264352659,0
9,1,28.105043795616428,29.03135682901217,0
10,1,28.16529231473665,29.174067680066422,0
11,1,28.224101143882965,29.320170077580705,0
12,1,28.294375658066958,29.467537145206077,0
13,1,28.351773186733634,29.611810680433933,0
14,1,28.389432673696003,29.7645175454037,0
15,1,28.431783412707716,29.911601305648176,0
16,1,28.458415260669934,30.069039611128503,0
17,1,28.487163002326582,30.22276933235311,0
18,1,28.51608914170579,30.376337309961258,0
19,1,28.53757942728769,30.520637354654518,0
20,1,28.566654827968982,30.666982590203194,0
21,1,28.60745011541665,30.82858482791369,0
22,1,28.65704562472546,30.982416209067974,0
23,1,28.697940779128846,31.141639145235636,0
24,1,28.726511024777796,31.31109633975478,0
25,1,28.748085395820155,31.47639524695515,0
0,2,19.56145186337969,31.173317649673013,0
1,2,19.537388195474016,31.368177221307914,0
2,2,19.520930399848634,31.53705190556804,0
0,3,16.268205708291465,31.04270247374577,0
1,3,16.242280824678772,31.244691158715018,0
2,3,16.214569694689356,31.403980935187978,0
3,3,16.198537018517005,31.54600549684552,0
0,4,14.3615673837324,30.95673810351026,0
1,4,14.312348641445155,31.147806355261576,0
2,4,14.296750073091093,31.312484366985785,0
3,4,14.28208131237431,31.433723061885907,0
4,4,14.242620653739397,31.56794197969349,0
0,5,13.713408778196525,30.870141720093798,0
1,5,13.70681352420592,31.0706028531982,0
2,5,13.694274280686844,31.236256138722048,0
3,5,13.680055874936562,31.39460403373932,0
4,5,13.67730684029772,31.53708343326508,0
0,6,11.806063074867991,30.9562462438799,0
1,6,11.769850294709313,31.142182933059573,0
2,6,11.743821495756405,31.321496814134612,0
3,6,11.710917364555709,31.480756168211038,0
0,7,12.672689332889615,30.004011288312448,0
1,7,12.613883379798704,30.1777393011369,0
2,7,12.573788683025837,30.32632185891939,0
3,7,12.544413600903063,30.460738869939874,0
4,7,12.521994961841262,30.586793475469186,0
5,7,12.495489721347983,30.70232172284964,0
6,7,12.495865268755901,30.832683606965293,0
7,7,12.490805809920523,30.959061203065456,0
8,7,12.476384837583815,31.10843732348469,0
9,7,12.465594603942739,31.224409682538138,0
10,7,12.451717210258314,31.336558195468626,0
11,7,12.418639742965324,31.453434056886245,0
12,7,12.399510860574397,31.56557858742717,0
0,8,11.416836831838284,29.5270502448186,0
1,8,11.391865208416846,29.7211448851106,0
2,8,11.375717323170246,29.875985251237694,0
3,8,11.35558500370694,30.061079962889668,0
4,8,11.359449258955301,30.224229832625884,0
5,8,11.348997426365989,30.37498841179766,0
6,8,11.338422832147394,30.528820111206706,0
7,8,11.337920249945228,30.67609570219459,0
8,8,11.317280087887761,30.840072474545533,0
9,8,11.279649316423889,30.999856952504867,0
10,8,11.23601758888795,31.163301748054412,0
11,8,11.222119953185187,31.32804684400889,0
12,8,11.202876212592848,31.47799505306254,0
0,9,10.550927208009275,29.657895484121326,0
1,9,10.507076513044614,29.86309291253113,0
2,9,10.478804679507713,30.04069751898713,0
3,9,10.445929920054823,30.209836549341414,0
4,9,10.423242102452942,30.365526258470506,0
5,9,10.40037315749925,30.536048262784096,0
