frame_id,agent_id,x,y,type_id
0,0,6.272424523340027,5.209615709301238,0
1,0,6.248760186212233,5.361751538168503,0
2,0,6.20977612179331,5.530078009840475,0
3,0,6.162051165596718,5.667278681557451,0
4,0,6.138836623566269,5.814658341238284,0
5,0,6.116556463773395,5.950600005599021,0
6,0,6.103411558668334,6.085816424660411,0
7,0,6.086558756681052,6.225521758259356,0
8,0,6.063820594067451,6.358826425664231,0
9,0,6.031253292919108,6.498422638417538,0
10,0,5.993873733266063,6.618000065330535,0
11,0,5.950981600935576,6.7468971640351905,0
12,0,5.89839191033197,6.871472604598406,0
13,0,5.835392815953865,7.010960237214977,0
14,0,5.796182200308959,7.143507418619828,0
15,0,5.781559096246713,7.287275662949746,0
16,0,5.779199027487194,7.434308221853077,0
17,0,5.795185174906263,7.584526033939266,0
18,0,5.817062615180576,7.733778694229762,0
19,0,5.82171053452886,7.874143716189357,0
20,0,5.815653584417216,8.002663032416292,0
21,0,5.813252060589701,8.14575960741401,0
22,0,5.809204560233033,8.274269713166284,0
23,0,5.7972261720644065,8.437432121480063,0
24,0,5.789614335790894,8.613237102613477,0
25,0,5.786205771287759,8.791644092252112,0
26,0,5.78232749736851,8.96359814021727,0
27,0,5.774612797737509,9.125964110344169,0
28,0,5.78108923076779,9.27379662015439,0
29,0,5.784987471799685,9.41884959193801,0
30,0,5.7902259109333265,9.560863708621612,0
31,0,5.791671331270438,9.694469515972344,0
32,0,5.787690319032861,9.829259024665186,0
33,0,5.7686254781763315,9.990348017528603,0
34,0,5.741256899908947,10.15332190868097,0
35,0,5.713837136449576,10.321704021435893,0
36,0,5.707071594757154,10.477488323936669,0
37,0,5.698832278673608,10.63842338921772,0
38,0,5.719763598953161,10.785659847863851,0
39,0,5.734403529523433,10.926392433249385,0
40,0,5.738026484630393,11.078251282106027,0
41,0,5.752113006548747,11.231200961701362,0
42,0,5.749003139194721,11.37082203655618,0
43,0,5.746471012843989,11.526514345856997,0
44,0,5.739299266864282,11.684408004307539,0
45,0,5.72801073463292,11.829789070018695,0
46,0,5.716003566104167,11.976101559806523,0
47,0,5.717050335963025,12.123516429592849,0
48,0,5.736056007216745,12.275195743169201,0
49,0,5.759117251563446,12.425883048079978,0
50,0,5.770398594293791,12.572482977592463,0
51,0,5.764705191810794,12.718348326128767,0
52,0,5.763384659087344,12.856702806193226,0
53,0,5.763052969079524,12.996557621982463,0
54,0,5.74861146867124,13.150886877656694,0
55,0,5.727997920477281,13.309466289958953,0
56,0,5.711338414994187,13.455382320008631,0
57,0,5.706880075716478,13.600385630354923,0
58,0,5.7115987558058565,13.743450340203683,0
59,0,5.731005729428612,13.915155587454056,0
60,0,5.745057313724113,14.075778153664391,0
61,0,5.748418291667836,14.216310661797793,0
62,0,5.735470751579511,14.34668721155097,0
63,0,5.726025688917303,14.4909534649856,0
64,0,5.704306293309732,14.636292531675894,0
65,0,5.684744798645173,14.790330524532198,0
66,0,5.650361199842315,14.952734473494312,0
67,0,5.638183824886422,15.1159620035046,0
68,0,5.6401292285538736,15.258786491998235,0
69,0,5.638225845537002,15.41321311178749,0
70,0,5.644053794875844,15.567362266254676,0
71,0,5.6371679617295065,15.708076232604663,0
72,0,5.632109990092981,15.85689570248078,0
73,0,5.625412412166399,16.005810620724972,0
74,0,5.608869039868244,16.15574741109981,0
75,0,5.57917351791232,16.318072228181272,0
76,0,5.557496664514891,16.471697764655477,0
77,0,5.553327372615698,16.61711073368526,0
78,0,5.5524512639063826,16.770603566785475,0
79,0,5.567429056367758,16.9326236112699,0
80,0,5.5805273458948506,17.076947941065495,0
81,0,5.578773342925239,17.234760177862757,0
82,0,5.568854472710975,17.387775745251336,0
83,0,5.572935770380861,17.53037577284203,0
84,0,5.567429342328112,17.677467941705554,0
85,0,5.54226894584386,17.835082942985387,0
86,0,5.521296782790015,18.001762042313214,0
87,0,5.499854903501234,18.151542579151524,0
88,0,5.497250985763005,18.30337711082387,0
89,0,5.506825492309211,18.45314091129999,0
90,0,5.520484359792194,18.60489356755438,0
91,0,5.533891527407321,18.762817773058593,0
92,0,5.5342976992653385,18.908649340405642,0
93,0,5.536669992551423,19.07017985773785,0
94,0,5.544620582778783,19.221598226267048,0
95,0,5.537931794794868,19.37665691621936,0
96,0,5.516933729944648,19.539123400881877,0
97,0,5.4942410065815785,19.700775124668546,0
98,0,5.488469703533487,19.849352331252422,0
99,0,5.4848620824100465,20.004712934453664,0
100,0,5.50203767235086,20.168949912628396,0
101,0,5.514534468221777,20.33341781318372,0
102,0,5.531811617789296,20.490817508249517,0
103,0,5.541292579310946,20.656455233516137,0
104,0,5.546646077779341,20.81666431964753,0
105,0,5.535084573026208,20.975817831767127,0
106,0,5.520144967885937,21.15522226082095,0
107,0,5.5054080300128705,21.31622634570588,0
108,0,5.502815669298382,21.472754306685726,0
109,0,5.5136195164545105,21.632526534629243,0
110,0,5.532616457860984,21.79141504508862,0
111,0,5.554515153417421,21.96997884196167,0
112,0,5.553915033323678,22.132194175670744,0
113,0,5.5580154480736805,22.29278976101938,0
114,0,5.560497632009442,22.45765105846268,0
115,0,5.555121953205271,22.62542636492043,0
0,1,6.910992026190107,5.252112228076828,0
1,1,6.9347792936075185,5.414535015206598,0
2,1,6.927631785857613,5.564204690614492,0
3,1,6.91347473475534,5.697481373388255,0
4,1,6.891833842940327,5.843793678622441,0
5,1,6.8736028307493395,5.993118460551611,0
6,1,6.8284692258069475,6.127642380949585,0
7,1,6.795629414224538,6.268908896834524,0
8,1,6.759781054487228,6.417054141456185,0
9,1,6.732877939892463,6.569350745042635,0
10,1,6.71538976167577,6.716518005625219,0
11,1,6.707600639022706,6.863997132971238,0
12,1,6.702003087264448,7.003045753933687,0
13,1,6.685043444336113,7.13965237123808,0
14,1,6.662686403529205,7.276739782938855,0
15,1,6.63093019456734,7.415129023123791,0
16,1,6.619088461060798,7.567898140344077,0
17,1,6.587721991977462,7.710507226023697,0
18,1,6.5536149838955335,7.849489317297583,0
19,1,6.533369861148037,7.985928706923422,0
20,1,6.532101396949746,8.133287007568624,0
21,1,6.554084418417688,8.286211684611963,0
22,1,6.578050105605939,8.430749130386829,0
23,1,6.592368266052902,8.59162716971871,0
24,1,6.595996574296118,8.743798869698233,0
